id,expense_date,marketplace_sku,expense_type,expense_amount
1579251,2026-07-13,3790061455,advertising_other,51.97
1579249,2026-07-13,3790062573,advertising_other,27.02
1752125,2026-07-13,3790063408,advertising_other,16.28
2039352,2026-07-13,3790064189,advertising_other,7.07
1752126,2026-07-13,3790064736,advertising_other,237.79
1582030,2026-07-13,3790065130,advertising_other,52.77
1450807,2026-07-13,3790067401,advertising_other,27.65
1582028,2026-07-13,3790068691,advertising_other,10.37
2064917,2026-07-13,3790069365,advertising_other,16.5
2039353,2026-07-13,3790069431,advertising_other,10.2
1582029,2026-07-13,3790069659,advertising_other,97.79
1615802,2026-07-13,3790073578,advertising_other,12.14
2064910,2026-07-13,4105141214,advertising_other,91.21
2064934,2026-07-13,997202660,advertising_other,37.32
2064933,2026-07-13,997202671,advertising_other,411.45
2064944,2026-07-13,997203742,advertising_other,295.41
2064942,2026-07-13,997204337,advertising_other,849.65
2064936,2026-07-13,997204402,advertising_other,235.06
2064957,2026-07-13,997204650,advertising_other,422.25
2064960,2026-07-13,997205649,advertising_other,707.84
2064931,2026-07-13,997206009,advertising_other,487.78
2064956,2026-07-13,997206239,advertising_other,158.97
2064940,2026-07-13,997206286,advertising_other,248.86
2064929,2026-07-13,997206326,advertising_other,433.58000000000004
1444647,2026-07-14,1175227765,advertising_other,116.38000000000001
1444972,2026-07-14,1219891869,advertising_other,42.31
1444522,2026-07-14,1448785299,advertising_other,42.15
1444828,2026-07-14,2948405112,advertising_other,3.79
1444717,2026-07-14,3545414480,advertising_other,13.97
1444731,2026-07-14,3560250647,advertising_other,35.25
1444843,2026-07-14,3825053775,advertising_other,7.6
1444897,2026-07-14,3825056100,advertising_other,7.98
1444956,2026-07-14,997206326,advertising_other,5.94
1450065,2026-07-15,1016893747,advertising_other,39.44
1450130,2026-07-15,1313888131,advertising_other,1.0
1450195,2026-07-15,1557196729,advertising_other,21.31
1450256,2026-07-15,1620587314,advertising_other,22.92
1450158,2026-07-15,2046829024,advertising_other,27.55
1450486,2026-07-15,3537198074,advertising_other,14.18
1450305,2026-07-15,3543927604,advertising_other,11.88
1450410,2026-07-15,3790064512,advertising_other,6.42
1450488,2026-07-15,3825054687,advertising_other,36.370000000000005
1450521,2026-07-15,4105142167,advertising_other,12.02
1450417,2026-07-15,951328173,advertising_other,5.04
1450238,2026-07-15,997987755,advertising_other,14.4
1454230,2026-07-16,1165703634,advertising_other,12.99
1454211,2026-07-16,1336838746,advertising_other,12.16
1453903,2026-07-16,1428616698,advertising_other,30.11
1453864,2026-07-16,1448785034,advertising_other,49.89
1453865,2026-07-16,1620655558,advertising_other,41.19
1454174,2026-07-16,1842432609,advertising_other,10.53
1454092,2026-07-16,2531294956,advertising_other,6.23
1454267,2026-07-16,3543927627,advertising_other,26.4
1454324,2026-07-16,3543967928,advertising_other,12.91
1454320,2026-07-16,3790064313,advertising_other,6.06
1454288,2026-07-16,3790069017,advertising_other,65.93
1454318,2026-07-16,4105144438,advertising_other,11.97
1454350,2026-07-16,997205649,advertising_other,1384.95
1456586,2026-07-17,1011783090,advertising_other,8.94
1456938,2026-07-17,1058566476,advertising_other,1.63
1456627,2026-07-17,1175230067,advertising_other,26.450000000000003
1456871,2026-07-17,1202248802,advertising_other,24.2
1456770,2026-07-17,1219855968,advertising_other,7.75
1456542,2026-07-17,1220219737,advertising_other,4.78
1456546,2026-07-17,1508613384,advertising_other,17.96
1456839,2026-07-17,1626402026,advertising_other,5.79
1456874,2026-07-17,3537197947,advertising_other,27.36
1456930,2026-07-17,3542273051,advertising_other,12.54
1456931,2026-07-17,3542393431,advertising_other,6.75
1456895,2026-07-17,3543881066,advertising_other,25.45
1510934,2026-07-17,3543952267,advertising_other,786.0699999999999
1510937,2026-07-17,3548534358,advertising_other,213.52
1456795,2026-07-17,3553359740,advertising_other,18.53
1456920,2026-07-17,3790067361,advertising_other,8.93
1456893,2026-07-17,3790069028,advertising_other,28.73
1456811,2026-07-17,3825052677,advertising_other,13.37
1456875,2026-07-17,3825053663,advertising_other,16.55
1456491,2026-07-17,958697848,advertising_other,6.29
1456826,2026-07-17,991746389,advertising_other,14.2
1460120,2026-07-18,1065203196,advertising_other,9.27
1460316,2026-07-18,1680230611,advertising_other,10.24
1460144,2026-07-18,2838742899,advertising_other,36.64
1460401,2026-07-18,3537197592,advertising_other,19.02
1460402,2026-07-18,3537197753,advertising_other,9.01
1486506,2026-07-18,3542395913,advertising_other,268.02
1460437,2026-07-18,3542444867,advertising_other,44.61
1460350,2026-07-18,3543778803,advertising_other,6.64
1460171,2026-07-18,3545414512,advertising_other,21.68
1460439,2026-07-18,3790066530,advertising_other,24.73
1460431,2026-07-18,4105142098,advertising_other,35.65
1486219,2026-07-19,1061068988,advertising_other,31.31
1485823,2026-07-19,1220219737,advertising_other,1.0
1485877,2026-07-19,1451550514,advertising_other,11.48
1486138,2026-07-19,1543281700,advertising_other,24.91
1486157,2026-07-19,3543871353,advertising_other,16.21
1485851,2026-07-19,3543927370,advertising_other,7.52
1486251,2026-07-19,3543952267,advertising_other,24.200000000000003
1486125,2026-07-19,3543970852,advertising_other,13.24
1486164,2026-07-19,3563655924,advertising_other,25.11
1486145,2026-07-19,3790061407,advertising_other,5.37
1486166,2026-07-19,3790064103,advertising_other,41.980000000000004
1486201,2026-07-19,3790064161,advertising_other,9.01
1486097,2026-07-19,3825052225,advertising_other,14.58
1486218,2026-07-19,997206009,advertising_other,34.510000000000005
1498411,2026-07-20,1016893747,advertising_other,41.37
1498816,2026-07-20,1165703634,advertising_other,10.22
1498549,2026-07-20,1269613903,advertising_other,13.02
1498536,2026-07-20,1313971945,advertising_other,38.32
1498824,2026-07-20,1665029306,advertising_other,5.6
1498533,2026-07-20,2834666379,advertising_other,19.69
1498629,2026-07-20,3462634533,advertising_other,8.59
1498900,2026-07-20,3542357595,advertising_other,16.09
1498884,2026-07-20,3542372332,advertising_other,21.82
1498862,2026-07-20,3542373882,advertising_other,8.34
1498811,2026-07-20,3542401401,advertising_other,11.6
1498893,2026-07-20,3543777109,advertising_other,42.260000000000005
1498890,2026-07-20,3543778054,advertising_other,18.4
1498733,2026-07-20,3543927612,advertising_other,15.23
1498883,2026-07-20,3552488708,advertising_other,11.8
1498878,2026-07-20,3553361572,advertising_other,34.230000000000004
1498633,2026-07-20,3560268777,advertising_other,7.84
1498895,2026-07-20,3790061048,advertising_other,8.17
1498855,2026-07-20,3790064614,advertising_other,8.84
1498935,2026-07-20,3790068064,advertising_other,10.35
1498739,2026-07-20,3800974947,advertising_other,9.18
1498822,2026-07-20,3825054612,advertising_other,25.18
1498806,2026-07-20,3825055054,advertising_other,6.96
1508172,2026-07-21,1466847166,advertising_other,17.15
1508037,2026-07-21,1557196729,advertising_other,6.62
1508086,2026-07-21,2046728783,advertising_other,39.62
1508217,2026-07-21,2531294765,advertising_other,17.14
1508329,2026-07-21,989350393,advertising_other,5.98
1508403,2026-07-21,997204402,advertising_other,11.43
1510572,2026-07-22,1186635872,advertising_other,22.68
1510652,2026-07-22,1219891869,advertising_other,27.54
1510511,2026-07-22,1543281625,advertising_other,11.87
1510206,2026-07-22,1620587321,advertising_other,48.92
1510640,2026-07-22,1950378899,advertising_other,27.759999999999998
1510466,2026-07-22,2531294505,advertising_other,17.18
1510385,2026-07-22,3256110143,advertising_other,268.25
1510627,2026-07-22,3542270972,advertising_other,13.71
1510628,2026-07-22,3543773252,advertising_other,16.91
1510394,2026-07-22,3545414688,advertising_other,452.29
1510573,2026-07-22,3548534358,advertising_other,1.72
1510614,2026-07-22,3790062404,advertising_other,4.23
1510631,2026-07-22,3790064736,advertising_other,7.32
1510504,2026-07-22,3864991372,advertising_other,14.31
1510626,2026-07-22,4105141214,advertising_other,12.1
1510642,2026-07-22,997204337,advertising_other,309.91
1510521,2026-07-22,997205957,advertising_other,16.52
1513577,2026-07-23,1175227677,advertising_other,19.689999999999998
1513839,2026-07-23,3537198074,advertising_other,25.189999999999998
1513871,2026-07-23,3543969338,advertising_other,8.78
1513625,2026-07-23,3545632404,advertising_other,11.49
1513882,2026-07-23,3790069610,advertising_other,9.24
1513842,2026-07-23,3825054687,advertising_other,52.57
1540031,2026-07-24,1175221871,advertising_other,22.84
1540262,2026-07-24,1219855831,advertising_other,8.12
1540275,2026-07-24,3543879445,advertising_other,24.53
1540247,2026-07-24,3790062950,advertising_other,4.4
1540289,2026-07-24,3790064305,advertising_other,4.01
1540288,2026-07-24,3790067375,advertising_other,17.74
1540282,2026-07-24,3790067401,advertising_other,23.94
1540278,2026-07-24,3790069451,advertising_other,10.83
1540312,2026-07-24,4105142167,advertising_other,11.95
1540041,2026-07-24,997953774,advertising_other,23.93
1541680,2026-07-25,1116091919,advertising_other,27.76
1541921,2026-07-25,3542412010,advertising_other,33.69
1541963,2026-07-25,3543776787,advertising_other,9.55
1541951,2026-07-25,3790064145,advertising_other,13.59
1541928,2026-07-25,3790069028,advertising_other,34.91
1541854,2026-07-25,3825052677,advertising_other,13.57
1551699,2026-07-26,1157888632,advertising_other,41.739999999999995
1551604,2026-07-26,1269619649,advertising_other,14.4
1551983,2026-07-26,3542444867,advertising_other,47.849999999999994
1551988,2026-07-26,3543969059,advertising_other,27.48
1551753,2026-07-26,3545632442,advertising_other,1.0
1551949,2026-07-26,3825053757,advertising_other,8.05
1578974,2026-07-27,1061068988,advertising_other,8.59
1578660,2026-07-27,1201581241,advertising_other,11.21
1578662,2026-07-27,1451550514,advertising_other,25.51
1578593,2026-07-27,1549381075,advertising_other,26.02
1578667,2026-07-27,1950352487,advertising_other,10.66
1578929,2026-07-27,3542397551,advertising_other,16.26
1579004,2026-07-27,3543952267,advertising_other,21.87
1578934,2026-07-27,3563655924,advertising_other,8.53
1578998,2026-07-27,3693195805,advertising_other,14.21
1578966,2026-07-27,3790064161,advertising_other,8.8
1578932,2026-07-27,3790067504,advertising_other,19.46
1578866,2026-07-27,3825052225,advertising_other,19.67
1578922,2026-07-27,3825053494,advertising_other,30.64
1581354,2026-07-28,1219878274,advertising_other,27.42
1581685,2026-07-28,1543281700,advertising_other,5.87
1581664,2026-07-28,3542401401,advertising_other,46.26
1581702,2026-07-28,3543775373,advertising_other,30.599999999999998
1581736,2026-07-28,3552488708,advertising_other,30.68
1581678,2026-07-28,3790068064,advertising_other,14.34
1581746,2026-07-28,3790070581,advertising_other,8.71
1581648,2026-07-28,3825054577,advertising_other,8.51
1582140,2026-07-30,1021530556,advertising_other,24.84
1582382,2026-07-30,2948405112,advertising_other,3.77
1582482,2026-07-30,3543773252,advertising_other,29.630000000000003
1582538,2026-07-30,3693196896,advertising_other,12.25
1582487,2026-07-30,3790058408,advertising_other,8.65
1582496,2026-07-30,3790062404,advertising_other,29.15
1582406,2026-07-30,3800975792,advertising_other,21.89
1582303,2026-07-30,3800976449,advertising_other,13.05
1582387,2026-07-30,3864991372,advertising_other,12.09
1582197,2026-07-30,968268390,advertising_other,6.11
1582523,2026-07-30,997204402,advertising_other,12.41
1609561,2026-07-31,1016893747,advertising_other,12.45
1610072,2026-07-31,1175225001,advertising_other,489.48
1610071,2026-07-31,1175230178,advertising_other,553.3
1609915,2026-07-31,1543281625,advertising_other,5.92
1609997,2026-07-31,3537197943,advertising_other,15.84
1610011,2026-07-31,3542372367,advertising_other,38.79
1610005,2026-07-31,3542397668,advertising_other,9.23
1609988,2026-07-31,3790061407,advertising_other,8.92
1610041,2026-07-31,3790061455,advertising_other,7.26
1610037,2026-07-31,3790067424,advertising_other,16.72
1610039,2026-07-31,3986203651,advertising_other,6.05
1615207,2026-08-01,2838742899,advertising_other,25.66
1615485,2026-08-01,3542395281,advertising_other,9.47
1615487,2026-08-01,3543768634,advertising_other,25.4
1615493,2026-08-01,3543969338,advertising_other,26.25
1663752,2026-08-02,1165690540,advertising_other,317.06
1675347,2026-08-02,1251891951,advertising_other,285.99
1629465,2026-08-02,1448784642,advertising_other,21.63
1675346,2026-08-02,1502336705,advertising_other,386.08
1629788,2026-08-02,1665029581,advertising_other,10.66
1663753,2026-08-02,2531294505,advertising_other,271.28
1663750,2026-08-02,2531294765,advertising_other,290.45
1675343,2026-08-02,2531294956,advertising_other,139.44
1629543,2026-08-02,2834666379,advertising_other,17.61
1662472,2026-08-02,2860136837,advertising_other,319.17
1675345,2026-08-02,3256136254,advertising_other,253.13
1669214,2026-08-02,3256136669,advertising_other,154.63
1669213,2026-08-02,3256136742,advertising_other,266.94
1629839,2026-08-02,3543881342,advertising_other,29.91
1675344,2026-08-02,3556987318,advertising_other,294.57
1680442,2026-08-02,3559566292,advertising_other,67.83
1663749,2026-08-02,994014402,advertising_other,199.19
1633559,2026-08-03,1061063975,advertising_other,25.99
1633575,2026-08-03,1165703634,advertising_other,1.36
1661776,2026-08-04,1011771838,advertising_other,9.34
1662988,2026-08-05,1448785034,advertising_other,26.73
1663113,2026-08-05,1502336861,advertising_other,11.46
1668908,2026-08-06,1045776694,advertising_other,5.92
1668896,2026-08-06,1313969153,advertising_other,21.83
1668899,2026-08-06,1383104711,advertising_other,5.06
1668902,2026-08-06,1444879671,advertising_other,5.99
1668909,2026-08-06,1444925231,advertising_other,8.08
1668577,2026-08-06,1448785299,advertising_other,169.65
1668897,2026-08-06,1499239487,advertising_other,5.79
1668913,2026-08-06,1502336281,advertising_other,5.51
1668599,2026-08-06,1502338428,advertising_other,28.919999999999998
1668582,2026-08-06,1620587257,advertising_other,54.02
1668917,2026-08-06,2046728783,advertising_other,3.41
1668924,2026-08-06,2531294765,advertising_other,22.34
1668912,2026-08-06,2679366812,advertising_other,6.87
1668663,2026-08-06,3118593543,advertising_other,13.36
1668911,2026-08-06,3215822872,advertising_other,5.79
1668926,2026-08-06,3256136254,advertising_other,12.31
1668925,2026-08-06,3556987318,advertising_other,8.09
1668919,2026-08-06,968268390,advertising_other,5.71
1668895,2026-08-06,994014402,advertising_other,11.56
1668920,2026-08-06,994016486,advertising_other,5.77
1668876,2026-08-06,997204402,advertising_other,277.51
1669246,2026-08-07,1011771838,advertising_other,2.99
1669452,2026-08-07,1626402013,advertising_other,8.620000000000001
1669547,2026-08-07,968268408,advertising_other,1.0
1675131,2026-08-08,1620587243,advertising_other,1.0
1675141,2026-08-08,989432645,advertising_other,218.73
1677417,2026-08-09,1010767000,advertising_other,3.07
1677422,2026-08-09,1471000441,advertising_other,16.14
1679909,2026-08-10,1313888131,advertising_other,4.779999999999999
1680013,2026-08-10,3256176520,advertising_other,1.0
1708315,2026-08-11,1010696967,advertising_other,619.0
2065480,2026-08-11,1011467864,advertising_other,58.43
2065494,2026-08-11,1011703837,advertising_other,64.24
1708261,2026-08-11,1011771838,advertising_other,653.1600000000001
2065486,2026-08-11,1012621991,advertising_other,13.33
2065424,2026-08-11,1012622042,advertising_other,33.0
2065484,2026-08-11,1016893747,advertising_other,9.37
2065493,2026-08-11,1017195686,advertising_other,9.06
2065476,2026-08-11,1017517174,advertising_other,27.8
2065509,2026-08-11,1017543579,advertising_other,1.52
1708260,2026-08-11,1021497496,advertising_other,98.08000000000001
2065388,2026-08-11,1021530556,advertising_other,85.38
2065382,2026-08-11,1058295959,advertising_other,98.4
2065497,2026-08-11,1058566467,advertising_other,65.46
2090791,2026-08-11,1059424741,advertising_other,70.25
2065431,2026-08-11,1061060339,advertising_other,111.98
2090722,2026-08-11,1066697466,advertising_other,69.65
2065385,2026-08-11,1116114819,advertising_other,1.0
2065504,2026-08-11,1117024427,advertising_other,80.05
2065420,2026-08-11,1117042437,advertising_other,1.29
2065402,2026-08-11,1154332904,advertising_other,18.35
2065393,2026-08-11,1154332975,advertising_other,19.64
2090823,2026-08-11,1157888536,advertising_other,66.54
1708888,2026-08-11,1175230588,advertising_other,102.67
1708887,2026-08-11,1205183648,advertising_other,46.0
2090760,2026-08-11,1212311226,advertising_other,11.86
2090739,2026-08-11,1219857837,advertising_other,1.0
1708550,2026-08-11,1269123731,advertising_other,9.69
1708288,2026-08-11,1269608122,advertising_other,63.0
2090736,2026-08-11,1269608785,advertising_other,47.56
1708613,2026-08-11,1269613903,advertising_other,326.81
2090715,2026-08-11,1269620077,advertising_other,5.51
2065407,2026-08-11,1269687717,advertising_other,38.35
2065513,2026-08-11,1269710043,advertising_other,40.51
1708884,2026-08-11,1284394810,advertising_other,191.62
2065430,2026-08-11,1293981444,advertising_other,32.64
1708607,2026-08-11,1313969153,advertising_other,10.59
2065405,2026-08-11,1444879875,advertising_other,1.44
2065457,2026-08-11,1444882645,advertising_other,22.34
2065498,2026-08-11,1451550511,advertising_other,80.07
2090826,2026-08-11,1464840782,advertising_other,5.17
2065416,2026-08-11,1470999452,advertising_other,177.82
2090843,2026-08-11,1471000166,advertising_other,24.43
2065453,2026-08-11,1502336198,advertising_other,14.15
2065421,2026-08-11,1502336235,advertising_other,34.9
2065487,2026-08-11,1502337353,advertising_other,17.51
2065390,2026-08-11,1502337507,advertising_other,31.98
2065503,2026-08-11,1502340678,advertising_other,20.26
2090755,2026-08-11,1538676887,advertising_other,29.51
2065491,2026-08-11,1543280950,advertising_other,25.63
2065507,2026-08-11,1543281476,advertising_other,3.41
2090758,2026-08-11,1549381385,advertising_other,1.32
2065406,2026-08-11,1554819288,advertising_other,45.82
2065403,2026-08-11,1555040446,advertising_other,22.62
2065474,2026-08-11,1557195548,advertising_other,9.39
2065377,2026-08-11,1557196725,advertising_other,53.99
2090828,2026-08-11,1612196607,advertising_other,1.0
2065441,2026-08-11,1620587035,advertising_other,33.39
2065426,2026-08-11,1620587085,advertising_other,10.71
2065378,2026-08-11,1620655394,advertising_other,1.0
2065376,2026-08-11,1620655576,advertising_other,12.84
2065445,2026-08-11,1621630016,advertising_other,22.72
2065454,2026-08-11,1621630019,advertising_other,66.79
2065386,2026-08-11,1621630116,advertising_other,19.18
1708516,2026-08-11,1626402013,advertising_other,4.07
2090734,2026-08-11,1627184748,advertising_other,1.0
2065427,2026-08-11,1627518940,advertising_other,20.62
2065479,2026-08-11,1635167942,advertising_other,32.72
2065496,2026-08-11,1645212515,advertising_other,75.25
2090770,2026-08-11,1645212638,advertising_other,40.61
2065508,2026-08-11,1648723667,advertising_other,7.53
2065488,2026-08-11,1652858425,advertising_other,30.49
2090716,2026-08-11,1652858648,advertising_other,28.0
2065412,2026-08-11,1680230257,advertising_other,8.03
2090789,2026-08-11,1680230450,advertising_other,28.61
1708582,2026-08-11,1680926722,advertising_other,321.64
2065511,2026-08-11,1703621083,advertising_other,18.69
2065471,2026-08-11,1704936244,advertising_other,1.52
2065467,2026-08-11,1710502053,advertising_other,3.72
2065492,2026-08-11,1713909383,advertising_other,3.73
2090806,2026-08-11,1721024121,advertising_other,202.15
2065413,2026-08-11,1725108769,advertising_other,84.35
2065435,2026-08-11,1730787295,advertising_other,154.86
2090727,2026-08-11,1739860418,advertising_other,10.17
2090815,2026-08-11,1740843056,advertising_other,8.44
2065455,2026-08-11,1745945241,advertising_other,7.53
2065400,2026-08-11,1747858252,advertising_other,15.37
2090720,2026-08-11,1747858286,advertising_other,20.11
2090723,2026-08-11,1756751709,advertising_other,86.41
2065461,2026-08-11,1756751797,advertising_other,16.62
2090809,2026-08-11,1828760990,advertising_other,1.0
2065464,2026-08-11,1869692265,advertising_other,41.35
2090836,2026-08-11,1940530271,advertising_other,11.11
2065450,2026-08-11,1940530822,advertising_other,11.35
2090803,2026-08-11,1940530862,advertising_other,7.8
2065437,2026-08-11,1940531246,advertising_other,6.71
2065394,2026-08-11,1950352487,advertising_other,87.13
2065436,2026-08-11,2046829999,advertising_other,42.41
2065452,2026-08-11,2516704733,advertising_other,28.56
2090725,2026-08-11,2523781375,advertising_other,20.51
1708629,2026-08-11,2531294505,advertising_other,389.14
2065506,2026-08-11,2531295053,advertising_other,16.96
2090818,2026-08-11,2531295117,advertising_other,11.19
2090724,2026-08-11,2568725926,advertising_other,8.9
2090714,2026-08-11,2573976572,advertising_other,65.98
2065443,2026-08-11,2624313121,advertising_other,4.83
2090775,2026-08-11,2624314132,advertising_other,8.79
2065448,2026-08-11,2719323011,advertising_other,49.15
2065404,2026-08-11,2834666686,advertising_other,53.94
2090756,2026-08-11,2834668066,advertising_other,35.55
2090767,2026-08-11,2855269299,advertising_other,134.25
2090790,2026-08-11,2855269609,advertising_other,15.55
2090829,2026-08-11,2859751939,advertising_other,7.84
2090761,2026-08-11,2860118594,advertising_other,20.83
2065458,2026-08-11,2860132298,advertising_other,1.07
2090810,2026-08-11,2947852938,advertising_other,31.9
2065379,2026-08-11,2948246753,advertising_other,21.51
2065483,2026-08-11,2948246768,advertising_other,21.06
2065411,2026-08-11,2948246972,advertising_other,13.91
2090742,2026-08-11,2948246977,advertising_other,39.67
2090825,2026-08-11,2948247060,advertising_other,17.09
2065470,2026-08-11,2948247115,advertising_other,13.44
2090718,2026-08-11,2948247132,advertising_other,73.95
2065434,2026-08-11,2948247147,advertising_other,11.3
2090719,2026-08-11,2948247246,advertising_other,28.09
2065469,2026-08-11,2948247438,advertising_other,1.75
2090797,2026-08-11,2948247668,advertising_other,2.75
2065387,2026-08-11,2948247691,advertising_other,96.0
2090788,2026-08-11,2948405112,advertising_other,22.73
1708889,2026-08-11,2953496143,advertising_other,42.71
2090813,2026-08-11,2953496304,advertising_other,1.0
2065392,2026-08-11,2953496536,advertising_other,57.18
2090851,2026-08-11,2953604987,advertising_other,16.22
2065423,2026-08-11,2953635074,advertising_other,2.88
2090830,2026-08-11,2974933001,advertising_other,11.37
2065401,2026-08-11,2974965032,advertising_other,4.79
2065425,2026-08-11,2996617717,advertising_other,46.82
2065440,2026-08-11,3014980189,advertising_other,4.71
2090805,2026-08-11,3088671524,advertising_other,18.08
2065417,2026-08-11,3094711086,advertising_other,1.37
2065381,2026-08-11,3210871643,advertising_other,13.68
2090807,2026-08-11,3210872057,advertising_other,3.37
2090796,2026-08-11,3210872061,advertising_other,10.47
2090824,2026-08-11,3210872158,advertising_other,184.33
2065442,2026-08-11,3210872275,advertising_other,2.46
2065373,2026-08-11,3214760981,advertising_other,40.86
2065384,2026-08-11,3214761078,advertising_other,10.17
2090717,2026-08-11,3215845962,advertising_other,162.23000000000002
2065473,2026-08-11,3228193243,advertising_other,23.69
2090799,2026-08-11,3229764697,advertising_other,97.52
2090749,2026-08-11,3230046141,advertising_other,4.82
2090765,2026-08-11,3230060326,advertising_other,1.0
2090778,2026-08-11,3255894552,advertising_other,4.68
2090833,2026-08-11,3255894679,advertising_other,1.0
2090819,2026-08-11,3255894705,advertising_other,59.78
2065415,2026-08-11,3255894754,advertising_other,43.29
2090769,2026-08-11,3256110143,advertising_other,3.9
1708390,2026-08-11,3256136483,advertising_other,338.38
1708394,2026-08-11,3256155531,advertising_other,435.75
2090782,2026-08-11,3256180464,advertising_other,13.96
2090728,2026-08-11,3424014519,advertising_other,9.17
2065383,2026-08-11,3424014728,advertising_other,6.14
2065374,2026-08-11,3424014815,advertising_other,2.84
2090752,2026-08-11,3424014824,advertising_other,13.16
2065375,2026-08-11,3424015961,advertising_other,3.16
2065505,2026-08-11,3424016357,advertising_other,171.39
2090846,2026-08-11,3424016410,advertising_other,119.83
1708379,2026-08-11,3462801050,advertising_other,429.52
2090839,2026-08-11,3543927334,advertising_other,15.82
2090771,2026-08-11,3543927343,advertising_other,17.82
2065438,2026-08-11,3543927370,advertising_other,121.59
2065397,2026-08-11,3543927387,advertising_other,2.73
2065398,2026-08-11,3543927469,advertising_other,58.41
2065463,2026-08-11,3543927472,advertising_other,30.69
2090735,2026-08-11,3543927523,advertising_other,26.7
2090751,2026-08-11,3543927531,advertising_other,9.64
2090798,2026-08-11,3543927573,advertising_other,2.52
2065501,2026-08-11,3543927617,advertising_other,91.35
2090764,2026-08-11,3543927628,advertising_other,38.97
2065449,2026-08-11,3543927647,advertising_other,127.3
2090847,2026-08-11,3543927655,advertising_other,6.04
2090744,2026-08-11,3543927666,advertising_other,1.04
2090814,2026-08-11,3543927674,advertising_other,4.11
2065422,2026-08-11,3545414444,advertising_other,77.29
2065395,2026-08-11,3545632399,advertising_other,15.72
2090759,2026-08-11,3545632413,advertising_other,10.18
2065439,2026-08-11,3545632419,advertising_other,5.48
2090781,2026-08-11,3555618205,advertising_other,7.12
2090732,2026-08-11,3556190782,advertising_other,4.64
2065478,2026-08-11,3556239246,advertising_other,30.94
2065460,2026-08-11,3556314714,advertising_other,16.05
2090841,2026-08-11,3556590642,advertising_other,3.43
2090773,2026-08-11,3556844355,advertising_other,12.92
2090777,2026-08-11,3557009469,advertising_other,31.14
2065432,2026-08-11,3557064722,advertising_other,15.59
1708632,2026-08-11,3557069006,advertising_other,606.97
2090800,2026-08-11,3560260828,advertising_other,13.44
2090743,2026-08-11,3560268777,advertising_other,5.0
2065428,2026-08-11,3563925689,advertising_other,59.04
2090747,2026-08-11,3564554053,advertising_other,9.77
2090726,2026-08-11,3565153922,advertising_other,4.34
2065447,2026-08-11,3790059483,advertising_other,47.38
2065475,2026-08-11,3790059985,advertising_other,39.5
2065499,2026-08-11,3790060069,advertising_other,49.59
2090730,2026-08-11,3790060188,advertising_other,5.2
2090804,2026-08-11,3790061016,advertising_other,66.0
2065409,2026-08-11,3790063132,advertising_other,4.21
2090831,2026-08-11,3790064402,advertising_other,30.21
2065396,2026-08-11,3790064625,advertising_other,71.24
2065485,2026-08-11,3790064778,advertising_other,10.58
2090835,2026-08-11,3790065592,advertising_other,42.07
2065456,2026-08-11,3790069456,advertising_other,6.62
2065489,2026-08-11,3790069509,advertising_other,37.81
2090792,2026-08-11,3790069698,advertising_other,1.0
2090776,2026-08-11,3790074434,advertising_other,25.28
2065419,2026-08-11,3800976636,advertising_other,133.93
1708886,2026-08-11,3800976700,advertising_other,6.18
2090784,2026-08-11,3825052162,advertising_other,1.0
2065481,2026-08-11,3825053585,advertising_other,17.32
2090837,2026-08-11,3825053868,advertising_other,27.26
2065399,2026-08-11,3825053909,advertising_other,1.74
1708885,2026-08-11,3825053998,advertising_other,54.9
2090762,2026-08-11,3825055947,advertising_other,146.49
2065477,2026-08-11,3825057457,advertising_other,15.45
2065465,2026-08-11,3825058840,advertising_other,1.74
2065391,2026-08-11,3825059017,advertising_other,53.69
2065389,2026-08-11,3972811244,advertising_other,14.32
2090785,2026-08-11,3972811686,advertising_other,58.5
2065444,2026-08-11,4436854149,advertising_other,3.55
2065495,2026-08-11,4437698302,advertising_other,7.09
2065500,2026-08-11,4437981021,advertising_other,71.45
2065459,2026-08-11,4452869831,advertising_other,1.1
2065414,2026-08-11,4452872884,advertising_other,49.29
2090838,2026-08-11,4452873637,advertising_other,8.08
2065433,2026-08-11,4452875673,advertising_other,160.05
2065512,2026-08-11,4452875744,advertising_other,30.11
2065462,2026-08-11,4452880426,advertising_other,2.74
2090721,2026-08-11,4452880800,advertising_other,164.62
2065380,2026-08-11,4452888720,advertising_other,66.68
2090729,2026-08-11,4452891016,advertising_other,1.74
2065472,2026-08-11,4452964952,advertising_other,101.67
2090787,2026-08-11,4452971025,advertising_other,2.56
2065410,2026-08-11,4452988681,advertising_other,4.98
2090844,2026-08-11,4453003158,advertising_other,26.49
2065468,2026-08-11,4453037405,advertising_other,6.68
2090808,2026-08-11,4453092243,advertising_other,32.94
2065510,2026-08-11,4453096174,advertising_other,24.99
2065502,2026-08-11,4453098469,advertising_other,37.66
2065446,2026-08-11,4453098531,advertising_other,22.83
2090753,2026-08-11,4453102129,advertising_other,1.0
2065408,2026-08-11,958697848,advertising_other,57.46
2090786,2026-08-11,986150535,advertising_other,1.0
2065466,2026-08-11,989409229,advertising_other,23.85
2090794,2026-08-11,993846149,advertising_other,96.11
2090737,2026-08-11,994008331,advertising_other,38.19
2090731,2026-08-11,994009417,advertising_other,82.6
2065429,2026-08-11,994013144,advertising_other,67.57
2090816,2026-08-11,997195859,advertising_other,31.64
